id	start	end	gene	dist
ENSMUST00000023435.5	358	1179	Tmem45a	821
ENSMUST00000023437.4	195	2552	Adgrg7	2357
ENSMUST00000023441.10	130	1299	P2rx6	1169
ENSMUST00000023444.10	341	2854	Lztr1	2513
ENSMUST00000023449.10	138	920	Snap29	782
ENSMUST00000023450.14	224	1660	Serpind1	1436
ENSMUST00000023453.9	74	739	Sdf2l1	665
ENSMUST00000023455.13	84	1649	Ppil2	1565
ENSMUST00000023457.12	200	2449	Senp5	2249
ENSMUST00000023464.5	118	2334	Meltf	2216
ENSMUST00000023465.15	391	2979	Top3b	2588
ENSMUST00000023467.8	277	1851	Pak2	1574
ENSMUST00000023468.5	95	1618	Spag6l	1523
ENSMUST00000023474.3	290	1366	Wdr53	1076
ENSMUST00000023478.7	193	1479	Igsf11	1286
ENSMUST00000023482.12	251	1285	B4galt4	1034
ENSMUST00000023486.14	141	2432	Tfrc	2291
ENSMUST00000023487.4	602	4879	Arhgap31	4277
ENSMUST00000023489.10	114	1067	Fyttd1	953
ENSMUST00000023494.12	449	1564	Popdc2	1115
ENSMUST00000023497.2	29	2074	Lmln	2045
ENSMUST00000023501.15	367	2718	Maats1	2351
ENSMUST00000023502.5	18	1370	Snx4	1352
ENSMUST00000023504.4	336	1631	Nr1i2	1295
ENSMUST00000023509.4	255	2057	Klhl24	1802
ENSMUST00000023510.6	58	1503	Umps	1445
ENSMUST00000023514.3	95	484	Ndufb4	389
ENSMUST00000023520.6	161	1882	Muc13	1721
ENSMUST00000023524.12	31	741	Rabl3	710
ENSMUST00000023525.8	163	1485	Gtf2e1	1322
ENSMUST00000023530.4	101	739	Ropn1	638
ENSMUST00000023531.14	93	1553	Hcls1	1460
ENSMUST00000023532.6	43	2847	Ccdc14	2804
ENSMUST00000023535.3	169	1965	Iqcb1	1796
ENSMUST00000023538.8	84	5936	Mylk	5852
ENSMUST00000023550.8	110	1663	Pdia5	1553
ENSMUST00000023554.8	116	1552	Slc49a4	1436
ENSMUST00000023559.6	28	2184	Ehhadh	2156
ENSMUST00000023561.7	159	1925	Senp2	1766
ENSMUST00000023562.8	67	861	Tmem41a	794
ENSMUST00000023566.10	176	3385	Tmprss15	3209
ENSMUST00000023570.13	217	975	Btg3	758
ENSMUST00000023572.14	337	1434	Cxadr	1097
ENSMUST00000023583.6	79	1116	Ahsg	1037
ENSMUST00000023587.11	261	1427	Fetub	1166
ENSMUST00000023589.14	101	2086	Kng1	1985
ENSMUST00000023590.8	52	1662	Hrg	1610
ENSMUST00000023593.5	115	858	Adipoq	743
ENSMUST00000023599.12	349	1572	Eif4a2	1223
ENSMUST00000023601.13	817	2028	St6gal1	1211
ENSMUST00000023602.5	50	736	Prl2a1	686
ENSMUST00000023608.13	396	722	Atp5j	326
ENSMUST00000023610.14	404	3310	Adamts1	2906
ENSMUST00000023611.6	1562	4354	Adamts5	2792
ENSMUST00000023612.16	571	1977	Ets2	1406
ENSMUST00000023614.4	147	2438	Dyrk1a	2291
ENSMUST00000023615.6	437	1330	Vps26c	893
ENSMUST00000023616.9	171	2393	Slc15a2	2222
ENSMUST00000023617.12	183	1796	Ildr1	1613
ENSMUST00000023619.7	125	436	Stfa2	311
ENSMUST00000023629.8	123	2150	Pros1	2027
ENSMUST00000023630.15	71	940	Psmg1	869
ENSMUST00000023631.16	146	7060	Brwd1	6914
ENSMUST00000023655.12	397	2280	Mx1	1883
ENSMUST00000023660.8	78	536	Ripply3	458
ENSMUST00000023666.10	106	1824	Chaf1b	1718
ENSMUST00000023669.13	404	1723	Setd4	1319
ENSMUST00000023670.3	321	2111	Clic6	1790
ENSMUST00000023673.13	275	1672	Runx1	1397
ENSMUST00000023677.9	133	774	Atp5o	641
ENSMUST00000023682.11	59	1741	Donson	1682
ENSMUST00000023684.13	115	3147	Gart	3032
ENSMUST00000023686.14	261	737	Tmem50b	476
ENSMUST00000023687.8	92	1090	Ifngr2	998
ENSMUST00000023689.10	107	1879	Ifnar1	1772
ENSMUST00000023691.11	84	1139	Il10rb	1055
ENSMUST00000023693.13	331	1872	Ifnar2	1541
ENSMUST00000023694.10	395	1267	Cfap298	872
ENSMUST00000023707.10	105	569	Sod1	464
ENSMUST00000023709.6	89	1831	Krt5	1742
ENSMUST00000023710.5	64	1638	Krt71	1574
ENSMUST00000023712.7	69	2192	Krt2	2123
ENSMUST00000023713.9	65	1615	Krt82	1550
ENSMUST00000023714.4	126	1742	Krt90	1616
ENSMUST00000023718.8	64	1503	Krt83	1439
ENSMUST00000023720.7	66	1877	Krt84	1811
ENSMUST00000023726.4	51	482	Lalba	431
ENSMUST00000023728.7	43	438	4930415O20Rik	395
ENSMUST00000023732.11	334	1503	Wnt10b	1169
ENSMUST00000023734.7	333	1445	Wnt1	1112
ENSMUST00000023736.9	311	1780	Lmbr1l	1469
ENSMUST00000023737.5	269	1459	Dhh	1190
ENSMUST00000023741.15	229	16995	Kmt2d	16766
ENSMUST00000023747.13	218	4189	Nckap5l	3971
ENSMUST00000023749.14	188	901	Tmbim6	713
ENSMUST00000023750.8	572	1525	Faim2	953
ENSMUST00000023752.5	99	914	Aqp2	815
ENSMUST00000023754.5	9	890	Aqp6	881
ENSMUST00000023756.11	155	2041	Racgap1	1886
ENSMUST00000023759.5	194	1741	Smarcd1	1547
ENSMUST00000023760.12	94	1143	Gpd1	1049
ENSMUST00000023761.3	211	384	Cox14	173
ENSMUST00000023762.12	223	1467	Cers5	1244
ENSMUST00000023769.10	271	1080	Atf1	809
ENSMUST00000023774.11	133	1839	Slc11a2	1706
ENSMUST00000023775.8	29	829	Cela1	800
ENSMUST00000023776.12	184	3453	Slc4a8	3269
ENSMUST00000023779.7	129	1934	Nr4a1	1805
ENSMUST00000023781.8	109	624	Krt88	515
ENSMUST00000023786.6	65	1729	Krt6b	1664
ENSMUST00000023788.7	60	1721	Krt6a	1661
ENSMUST00000023790.4	68	1981	Krt1	1913
ENSMUST00000023797.7	66	1643	Krt4	1577
ENSMUST00000023799.7	111	1706	Krt79	1595
ENSMUST00000023803.7	100	1371	Krt18	1271
ENSMUST00000023805.2	184	1665	Csad	1481
ENSMUST00000023806.13	109	1686	Soat2	1577
ENSMUST00000023807.6	187	903	Igfbp6	716
ENSMUST00000023809.10	108	1814	Amhr2	1706
ENSMUST00000023810.11	220	633	Prr13	413
ENSMUST00000023812.9	84	2750	Map3k12	2666
ENSMUST00000023813.8	92	1189	Tarbp2	1097
ENSMUST00000023814.8	14	358	Npff	344
ENSMUST00000023818.10	157	2232	Calcoco1	2075
ENSMUST00000023820.5	342	740	Fabp2	398
ENSMUST00000023826.4	210	581	Sncg	371
ENSMUST00000023828.8	259	6939	Rttn	6680
ENSMUST00000023829.7	105	584	Cdkn1a	479
ENSMUST00000023830.15	196	1089	Nus1	893
ENSMUST00000023832.6	104	1003	Rgn	899
ENSMUST00000023835.2	169	1215	Slc10a2	1046
ENSMUST00000023836.3	182	826	Mospd1	644
ENSMUST00000023840.6	21	350	Cxcl13	329
ENSMUST00000023845.6	70	1059	H2-M10.2	989
ENSMUST00000023846.10	160	1836	Lrrc71	1676
ENSMUST00000023849.14	658	1947	Noct	1289
ENSMUST00000023851.8	468	818	Ndufa5	350
ENSMUST00000023856.8	48	575	Msrb2	527
ENSMUST00000023861.4	27	1190	Serpinb3d	1163
ENSMUST00000023867.7	100	1149	Rfc2	1049
ENSMUST00000023869.14	202	798	Denr	596
ENSMUST00000023873.11	170	2083	Prmt5	1913
ENSMUST00000023882.13	150	4016	Sympk	3866
ENSMUST00000023884.6	277	1554	Ldc1	1277
ENSMUST00000023886.6	591	1481	Sult1c2	890
ENSMUST00000023897.6	31	813	Gzma	782
ENSMUST00000023906.3	69	590	Reg2	521
ENSMUST00000023911.10	31	1584	Nagpa	1553
ENSMUST00000023917.7	16	1059	Lrrc69	1043
ENSMUST00000023918.12	526	2454	Ivns1abp	1928
ENSMUST00000023931.3	248	745	Ssxb2	497
ENSMUST00000023934.7	54	497	Hbb-bs	443
ENSMUST00000023952.9	244	1716	Krt8	1472
ENSMUST00000023953.4	132	923	Ceacam14	791
ENSMUST00000023958.9	66	2264	P3h3	2198
ENSMUST00000023959.12	192	2810	Grm2	2618
ENSMUST00000023965.7	115	1146	Cfhr1	1031
ENSMUST00000023978.2	8	544	Lcn9	536
ENSMUST00000023994.9	67	1581	Serping1	1514
ENSMUST00000024005.7	131	769	Scg5	638
ENSMUST00000024011.9	358	1866	Kcnk5	1508
ENSMUST00000024015.2	48	398	Guca2a	350
ENSMUST00000024026.2	22	543	Cypt1	521
ENSMUST00000024031.12	203	1429	Acy1	1226
ENSMUST00000024032.3	93	500	9530002B09Rik	407
ENSMUST00000024035.8	68	1540	Gabrr2	1472
ENSMUST00000024042.4	67	1119	Creld2	1052
ENSMUST00000024044.6	182	1555	Cd4	1373
ENSMUST00000024047.11	153	1202	Twf2	1049
ENSMUST00000024049.7	359	1537	Bmp15	1178
ENSMUST00000024056.9	429	1244	Ube2j2	815
ENSMUST00000024078.14	328	1164	Marchf5	836
ENSMUST00000024099.10	114	1958	Ache	1844
ENSMUST00000024104.8	223	1533	Gcm1	1310
ENSMUST00000024107.6	177	812	Wfdc1	635
ENSMUST00000024112.7	120	2087	Mx2	1967
ENSMUST00000024118.10	166	795	Clec4n	629
ENSMUST00000024119.10	337	1779	Trip6	1442
ENSMUST00000024123.8	31	2763	Agap3	2732
ENSMUST00000024155.8	38	916	Kcnk16	878
ENSMUST00000024159.7	363	1361	Dlx2	998
ENSMUST00000024171.13	32	3088	Stk31	3056
ENSMUST00000024179.5	243	2948	Nfatc4	2705
ENSMUST00000024200.6	33	884	Cela3a	851
ENSMUST00000024206.5	387	1409	Gnb3	1022
ENSMUST00000024233.14	30	1718	Tulp2	1688
ENSMUST00000024260.13	231	1442	Pcbp4	1211
ENSMUST00000024270.13	615	1415	Cdca3	800
ENSMUST00000024338.4	262	1188	C1qtnf12	926
ENSMUST00000024470.12	42	1091	Ogfod2	1049
ENSMUST00000024486.13	55	588	Mrps23	533
ENSMUST00000024492.14	554	1537	Acbd4	983
ENSMUST00000024543.2	71	748	Hes7	677
ENSMUST00000024575.7	231	2432	Rps6ka2	2201
ENSMUST00000024594.8	213	1349	Agpat4	1136
ENSMUST00000024595.3	381	2036	Slc22a3	1655
ENSMUST00000024596.9	171	1841	Slc22a1	1670
ENSMUST00000024599.13	132	7583	Igf2r	7451
ENSMUST00000024620.7	297	1940	Riok2	1643
ENSMUST00000024627.13	494	5629	Chd1	5135
ENSMUST00000024650.11	65	1663	1700010I14Rik	1598
ENSMUST00000024657.11	80	1573	Phf10	1493
ENSMUST00000024696.8	424	2271	Mmp25	1847
ENSMUST00000024697.4	376	738	Hcfc1r1	362
ENSMUST00000024699.3	240	899	Cldn6	659
ENSMUST00000024701.8	444	1916	Pkmyt1	1472
ENSMUST00000024702.4	374	1195	Paqr4	821
ENSMUST00000024705.5	213	1181	Slc25a27	968
ENSMUST00000024706.11	553	1875	Pla2g7	1322
ENSMUST00000024707.8	17	2299	Mep1a	2282
ENSMUST00000024708.5	443	2410	Tnfrsf21	1967
ENSMUST00000024709.8	74	1987	Cd2ap	1913
ENSMUST00000024711.10	243	2339	Adgrf4	2096
ENSMUST00000024721.7	51	1367	Rhag	1316
ENSMUST00000024724.13	231	962	Crisp2	731
ENSMUST00000024725.4	43	2604	Efhb	2561
ENSMUST00000024727.9	303	2711	Cdc5l	2408
ENSMUST00000024733.8	14	2956	Aars2	2942
ENSMUST00000024734.7	127	564	Mrpl14	437
ENSMUST00000024736.13	261	1814	Sgo1	1553
ENSMUST00000024738.7	185	1099	Sult1c1	914
ENSMUST00000024739.13	106	2280	Hsp90ab1	2174
ENSMUST00000024749.8	256	2340	Polh	2084
ENSMUST00000024756.4	174	1607	Enpp5	1433
ENSMUST00000024757.13	185	1555	Enpp4	1370
ENSMUST00000024761.12	1	2106	Fbxl17	2105
ENSMUST00000024762.2	69	899	Rsph9	830
ENSMUST00000024763.9	33	623	Mrps18a	590
ENSMUST00000024773.5	239	1279	Prph2	1040
ENSMUST00000024778.2	98	736	Med20	638
ENSMUST00000024779.14	329	2386	Usp49	2057
ENSMUST00000024782.11	65	1243	Pgc	1178
ENSMUST00000024783.8	322	1632	Bysl	1310
ENSMUST00000024786.13	91	1695	Tfeb	1604
ENSMUST00000024794.11	279	767	Tspo2	488
ENSMUST00000024802.9	260	760	Ppil1	500
ENSMUST00000024805.14	461	2242	Cpne5	1781
ENSMUST00000024810.7	180	2147	Fgd2	1967
ENSMUST00000024811.8	392	1333	Pim1	941
ENSMUST00000024817.14	179	1645	Rnf8	1466
ENSMUST00000024826.7	35	424	Tff2	389
ENSMUST00000024827.4	71	316	Tff3	245
ENSMUST00000024829.7	129	2129	Abcg1	2000
ENSMUST00000024831.7	258	521	Tff1	263
ENSMUST00000024832.8	129	1034	Rsph1	905
ENSMUST00000024839.5	149	2488	Sik1	2339
ENSMUST00000024840.11	111	2300	Arhgap28	2189
ENSMUST00000024846.12	144	662	Myl12a	518
ENSMUST00000024851.9	157	2085	Ndc80	1928
ENSMUST00000024854.8	139	2253	Clip4	2114
ENSMUST00000024857.13	249	566	Lbh	317
ENSMUST00000024858.11	393	2045	Galnt14	1652
ENSMUST00000024860.8	403	2010	Ehd3	1607
ENSMUST00000024866.5	55	4062	Xdh	4007
ENSMUST00000024869.7	25	1869	Spast	1844
ENSMUST00000024873.6	224	964	Yipf4	740
ENSMUST00000024880.10	281	2233	Vit	1952
ENSMUST00000024882.7	181	2724	Ttc27	2543
ENSMUST00000024884.4	191	1738	Eif2ak2	1547
ENSMUST00000024885.9	37	3195	Cebpz	3158
ENSMUST00000024887.5	30	1340	Ndufaf7	1310
ENSMUST00000024888.14	1	2124	Pja2	2123
ENSMUST00000024894.1	357	1988	Cyp1b1	1631
ENSMUST00000024896.3	143	451	4930583I09Rik	308
ENSMUST00000024897.9	258	1007	Vapa	749
ENSMUST00000024905.10	333	2279	Ralbp1	1946
ENSMUST00000024906.5	198	866	Twsg1	668
ENSMUST00000024914.3	88	1797	Themis3	1709
ENSMUST00000024916.6	6	2108	Lhcgr	2102
ENSMUST00000024926.13	36	1004	Prss41	968
ENSMUST00000024928.3	40	1014	Prss21	974
ENSMUST00000024930.7	51	1361	Tedc2	1310
ENSMUST00000024931.5	546	2288	Ntn3	1742
ENSMUST00000024932.11	178	645	Atp6v0c	467
ENSMUST00000024936.10	62	994	Prss30	932
ENSMUST00000024939.1	12	710	Sbpl	698
ENSMUST00000024940.10	72	671	Sbp	599
ENSMUST00000024944.8	57	2114	Slc3a1	2057
ENSMUST00000024947.7	303	1193	Six2	890
ENSMUST00000024954.10	584	3208	Epas1	2624
ENSMUST00000024956.14	525	1142	Rhoq	617
ENSMUST00000024957.6	131	790	Pigf	659
ENSMUST00000024958.8	188	4483	Caskin1	4295
ENSMUST00000024959.9	111	416	Cript	305
ENSMUST00000024963.10	118	555	Mcfd2	437
ENSMUST00000024967.13	267	3074	Msh2	2807
ENSMUST00000024970.10	52	1458	Gtf2a1l	1406
ENSMUST00000024972.6	112	1524	Meiob	1412
ENSMUST00000024978.6	15	524	Nme3	509
ENSMUST00000024981.8	79	651	Jpt2	572
ENSMUST00000024983.11	546	4940	Ift140	4394
ENSMUST00000024984.6	639	1319	Tmem204	680
ENSMUST00000024987.5	481	3003	Telo2	2522
ENSMUST00000024988.14	102	5093	C3	4991
ENSMUST00000024993.8	165	1004	Prss29	839
ENSMUST00000024999.14	69	1004	Tpsg1	935
ENSMUST00000025000.3	323	1897	St6gal2	1574
ENSMUST00000025002.2	133	1476	Tekt4	1343
ENSMUST00000025003.9	165	1559	Sox8	1394
ENSMUST00000025004.6	146	2215	Adgre4	2069
ENSMUST00000025010.13	135	2444	Tmem8	2309
ENSMUST00000025014.9	63	836	Mrpl28	773
ENSMUST00000025019.8	208	885	Arhgdig	677
ENSMUST00000025020.5	12	1412	Rgs11	1400
ENSMUST00000025025.6	197	1300	Dusp1	1103
ENSMUST00000025027.9	130	663	Cuta	533
ENSMUST00000025036.10	181	3441	Kdm4b	3260
ENSMUST00000025045.14	40	450	Uqcc2	410
ENSMUST00000025046.3	235	1425	Ip6k3	1190
ENSMUST00000025048.6	378	2495	Acsbg3	2117
ENSMUST00000025050.12	311	817	Nudt3	506
ENSMUST00000025053.9	142	1785	Mllt1	1643
ENSMUST00000025054.9	428	1405	Spdef	977
ENSMUST00000025057.4	54	689	Taf11	635
ENSMUST00000025058.14	91	3660	Anks1	3569
ENSMUST00000025061.5	104	412	Clpsl2	308
ENSMUST00000025062.4	110	451	Clps	341
ENSMUST00000025064.13	188	3904	Pdzph1	3716
ENSMUST00000025065.11	162	1550	Nudt12	1388
ENSMUST00000025075.2	288	1070	Bambi	782
ENSMUST00000025076.9	142	588	Lyzl1	446
ENSMUST00000025077.6	31	1788	Mtpap	1757
ENSMUST00000025078.9	187	1590	Map3k8	1403
ENSMUST00000025081.12	47	3400	Zeb1	3353
ENSMUST00000025083.13	417	3308	Kif5b	2891
ENSMUST00000025092.4	58	951	Tmem178	893
ENSMUST00000025093.5	8	1594	Thumpd2	1586
ENSMUST00000025101.9	74	1129	Dync2li1	1055
ENSMUST00000025106.4	14	442	Polr2d	428
ENSMUST00000025110.4	240	1517	Syt4	1277
ENSMUST00000025127.4	120	1100	Mapre2	980
ENSMUST00000025137.8	288	2261	Thoc1	1973
ENSMUST00000025142.12	1022	3553	Esco1	2531
ENSMUST00000025160.8	132	2732	Ccdc178	2600
ENSMUST00000025161.9	357	1757	Tapbp	1400
ENSMUST00000025163.13	257	640	Pfdn6	383
ENSMUST00000025166.13	853	3573	Cdh2	2720
ENSMUST00000025170.10	79	1947	Wdr46	1868
ENSMUST00000025178.16	282	2453	Vps52	2171
ENSMUST00000025181.17	91	1200	H2-K1	1109
ENSMUST00000025183.8	224	1444	Ring1	1220
ENSMUST00000025186.15	363	1793	Slc39a7	1430
ENSMUST00000025192.7	108	860	H2-Oa	752
ENSMUST00000025193.13	1709	4105	Brd2	2396
ENSMUST00000025196.8	610	1440	Psmb8	830
ENSMUST00000025197.5	1106	3214	Tap2	2108
ENSMUST00000025198.14	255	1799	Btnl2	1544
ENSMUST00000025204.6	40	408	Pfdn1	368
ENSMUST00000025208.6	57	1130	Dnajc18	1073
ENSMUST00000025209.11	59	676	Spata24	617
ENSMUST00000025211.5	35	601	Mzb1	566
ENSMUST00000025212.7	108	1925	Slc23a1	1817
ENSMUST00000025215.9	149	1546	Sil1	1397
ENSMUST00000025217.10	108	2147	Hspa9	2039
ENSMUST00000025218.7	193	1506	Etf1	1313
ENSMUST00000025223.8	163	1626	Cyp21a1	1463
ENSMUST00000025224.8	168	1361	Gfra3	1193
ENSMUST00000025229.10	403	2694	Cfb	2291
ENSMUST00000025230.14	106	2388	C2	2282
ENSMUST00000025234.6	491	2551	Epb41l4a	2060
ENSMUST00000025236.8	192	866	Stard4	674
ENSMUST00000025237.4	18	440	Tslp	422
ENSMUST00000025239.8	151	1917	Bin1	1766
ENSMUST00000025241.6	95	2446	Ercc3	2351
ENSMUST00000025243.4	266	2566	Iws1	2300
ENSMUST00000025249.6	328	900	Apom	572
ENSMUST00000025250.13	308	3772	Bag6	3464
ENSMUST00000025253.11	227	6703	Prrc2a	6476
ENSMUST00000025254.8	216	1241	Lims2	1025
ENSMUST00000025257.11	289	732	Aif1	443
ENSMUST00000025262.5	84	1004	Ltb	920
ENSMUST00000025263.14	168	875	Tnf	707
ENSMUST00000025264.7	181	4173	Wdr33	3992
ENSMUST00000025266.5	203	811	Lta	608
ENSMUST00000025270.7	171	1730	Riok3	1559
ENSMUST00000025271.16	83	1141	Pou5f1	1058
ENSMUST00000025273.8	40	447	Psors1c2	407
ENSMUST00000025276.14	85	2058	Rmc1	1973
ENSMUST00000025278.7	36	482	Mrpl27	446
ENSMUST00000025279.5	164	3997	Npc1	3833
ENSMUST00000025288.8	289	4224	Zfp521	3935
ENSMUST00000025290.6	415	1371	Impact	956
ENSMUST00000025292.14	94	3228	Dhx16	3134
ENSMUST00000025293.4	146	811	Ndfip1	665
ENSMUST00000025295.7	294	1196	Spry4	902
ENSMUST00000025305.15	27	791	Mrps18b	764
ENSMUST00000025311.7	288	3830	Pcdh12	3542
ENSMUST00000025314.6	111	1643	Dele1	1532
ENSMUST00000025319.6	231	683	Rpp21	452
ENSMUST00000025322.13	6	1001	H2-M10.1	995
ENSMUST00000025337.13	64	3858	Diaph1	3794
ENSMUST00000025338.15	325	3207	Gabbr1	2882
ENSMUST00000025349.11	275	1765	Myot	1490
ENSMUST00000025350.9	108	1376	Dcp2	1268
ENSMUST00000025356.3	318	845	Mal2	527
ENSMUST00000025357.8	138	719	Ap3s1	581
ENSMUST00000025358.3	155	3130	Lvrn	2975
ENSMUST00000025363.6	293	919	Hbegf	626
ENSMUST00000025364.5	213	986	Yipf5	773
ENSMUST00000025374.3	105	1121	Pou4f3	1016
ENSMUST00000025381.3	409	651	Spink1	242
ENSMUST00000025385.6	152	2359	Hsd17b4	2207
ENSMUST00000025388.6	66	779	Ftmt	713
ENSMUST00000025390.3	201	686	Dynap	485
ENSMUST00000025393.13	480	2135	Smad4	1655
ENSMUST00000025395.9	560	1000	Grp	440
ENSMUST00000025396.4	276	1304	Rax	1028
ENSMUST00000025397.6	191	673	Cplx4	482
ENSMUST00000025399.8	229	540	Pmaip1	311
ENSMUST00000025402.14	313	1659	Gnal	1346
ENSMUST00000025403.7	220	1092	Impa2	872
ENSMUST00000025404.9	200	853	Cidea	653
ENSMUST00000025406.8	28	1353	Srfbp1	1325
ENSMUST00000025408.9	172	2580	Afg3l2	2408
ENSMUST00000025409.8	346	1581	Lox	1235
ENSMUST00000025413.13	191	3088	Sncaip	2897
ENSMUST00000025417.8	25	534	Snx24	509
ENSMUST00000025418.3	81	875	Psmg2	794
ENSMUST00000025419.8	160	798	Ppic	638
ENSMUST00000025421.8	135	1217	Seh1l	1082
ENSMUST00000025425.6	256	7800	Cep192	7544
ENSMUST00000025430.10	370	5118	Setbp1	4748
ENSMUST00000025434.13	1	2793	Slc14a2	2792
ENSMUST00000025439.4	146	1915	Me2	1769
ENSMUST00000025444.7	350	2332	Cxxc1	1982
ENSMUST00000025453.14	443	1846	Smad2	1403
ENSMUST00000025462.6	110	1162	Rbfa	1052
ENSMUST00000025463.13	420	1082	Gm16286	662
ENSMUST00000025468.14	291	2873	Pde6a	2582
ENSMUST00000025471.3	50	592	Il17b	542
ENSMUST00000025472.6	55	1542	Pcyox1l	1487
ENSMUST00000025476.3	150	1028	Txnl1	878
ENSMUST00000025477.14	790	1932	St8sia3	1142
ENSMUST00000025482.9	591	4346	Atp8b1	3755
ENSMUST00000025486.8	301	2067	Lmnb1	1766
ENSMUST00000025488.14	144	491	C330018D20Rik	347
ENSMUST00000025490.9	172	1503	Prrc1	1331
ENSMUST00000025497.7	683	9406	Fbn2	8723
ENSMUST00000025500.6	208	2067	Slc27a6	1859
ENSMUST00000025503.9	27	920	Isoc1	893
ENSMUST00000025506.6	91	1353	Rbm22	1262
ENSMUST00000025511.10	94	549	Rps14	455
ENSMUST00000025515.6	170	1540	Tmx3	1370
ENSMUST00000025519.10	148	1617	Camk2a	1469
ENSMUST00000025520.9	214	2127	Slc6a7	1913
ENSMUST00000025521.8	80	886	Cdx1	806
ENSMUST00000025523.12	283	3216	Csf1r	2933
ENSMUST00000025541.5	496	1575	Gnaq	1079
ENSMUST00000025542.9	137	1249	Psat1	1112
ENSMUST00000025546.16	131	1558	Cndp2	1427
ENSMUST00000025547.3	228	962	Timm21	734
ENSMUST00000025554.2	58	348	Scgb1a1	290
ENSMUST00000025561.7	348	1388	Anxa1	1040
ENSMUST00000025563.7	225	773	Fth1	548
ENSMUST00000025567.8	318	1652	Fads2	1334
ENSMUST00000025571.8	129	1613	Cd5	1484
ENSMUST00000025574.10	295	1098	Ms4a7	803
ENSMUST00000025580.9	133	867	Ms4a6b	734
ENSMUST00000025581.6	386	1063	Ms4a4d	677
ENSMUST00000025582.10	193	936	Ms4a6d	743
ENSMUST00000025585.3	94	1347	Cblif	1253
ENSMUST00000025590.10	1	2418	Osbp	2417
ENSMUST00000025595.4	262	2103	Fam111a	1841
ENSMUST00000025598.9	69	956	Keg1	887
ENSMUST00000025601.7	71	1231	Lpxn	1160
ENSMUST00000025602.3	933	2000	Gna14	1067
ENSMUST00000025617.3	269	736	Rfk	467
ENSMUST00000025618.15	481	6114	Pcsk5	5633
ENSMUST00000025631.6	137	784	Ostf1	647
ENSMUST00000025632.10	237	1439	Carnmt1	1202
ENSMUST00000025635.7	442	1071	Ms4a20	629
ENSMUST00000025636.7	7	879	Ms4a8a	872
ENSMUST00000025639.6	34	1314	Ccdc86	1280
ENSMUST00000025641.1	58	1929	Zp1	1871
ENSMUST00000025645.13	315	3371	Tmem132a	3056
ENSMUST00000025646.2	478	2214	Slc15a3	1736
ENSMUST00000025647.6	101	1264	Pga5	1163
ENSMUST00000025649.9	380	3802	Ddb1	3422
ENSMUST00000025651.5	401	1543	Fen1	1142
ENSMUST00000025656.3	51	1556	Aldh1a7	1505
ENSMUST00000025659.11	107	748	Zfand5	641
ENSMUST00000025663.7	442	4593	Cemip2	4151
ENSMUST00000025666.7	118	1773	Slc22a19	1655
ENSMUST00000025668.8	179	1804	Atl3	1625
ENSMUST00000025675.10	241	954	Naa40	713
ENSMUST00000025679.10	58	873	Otub1	815
ENSMUST00000025680.4	112	1299	Lipf	1187
ENSMUST00000025681.7	261	4916	Cdc42bpg	4655
ENSMUST00000025682.11	231	1433	Lipn	1202
ENSMUST00000025684.3	251	1855	Ehd1	1604
ENSMUST00000025685.7	152	1420	Lipm	1268
ENSMUST00000025686.8	279	854	Ankrd22	575
ENSMUST00000025691.12	50	1033	Fas	983
ENSMUST00000025694.6	505	1704	Lipo3	1199
ENSMUST00000025695.9	630	2123	Ppp2r5b	1493
ENSMUST00000025696.4	133	816	Ak3	683
ENSMUST00000025698.13	57	443	Gpha2	386
ENSMUST00000025702.13	158	1171	Snx15	1013
ENSMUST00000025704.2	181	975	Cdca5	794
ENSMUST00000025705.6	317	3715	Jak2	3398
ENSMUST00000025706.9	146	1381	Tnfrsf25	1235
ENSMUST00000025707.8	89	1021	Zfpl1	932
ENSMUST00000025711.12	54	2402	Vps51	2348
ENSMUST00000025713.11	123	1379	Tm7sf2	1256
ENSMUST00000025714.8	7	813	Rpp30	806
ENSMUST00000025719.4	164	505	Mlana	341
ENSMUST00000025724.8	81	881	Il33	800
ENSMUST00000025727.5	58	753	Trpd52l3	695
ENSMUST00000025728.12	185	1585	Frmd8	1400
ENSMUST00000025729.11	307	3807	Tnks2	3500
ENSMUST00000025732.13	839	1705	Slc25a45	866
ENSMUST00000025739.13	267	2678	Uhrf2	2411
ENSMUST00000025740.7	121	1290	Rad9a	1169
ENSMUST00000025745.9	172	822	Mrpl21	650
ENSMUST00000025749.14	110	1567	Rps6kb2	1457
ENSMUST00000025751.10	232	3213	Ighmbp2	2981
ENSMUST00000025752.14	299	2101	Pola2	1802
ENSMUST00000025755.10	237	1361	Dmrt1	1124
ENSMUST00000025759.8	603	1115	Eif1ad	512
ENSMUST00000025760.12	1	1362	Chka	1361
ENSMUST00000025761.7	54	869	Cabp4	815
ENSMUST00000025762.15	618	887	Banf1	269
ENSMUST00000025764.5	241	690	Cst6	449
ENSMUST00000025767.13	142	1134	Aip	992
ENSMUST00000025773.4	194	517	Pold4	323
ENSMUST00000025774.10	62	2698	Sf3b2	2636
ENSMUST00000025778.8	170	3247	Gldc	3077
ENSMUST00000025779.10	245	628	Cdk2ap2	383
ENSMUST00000025786.8	232	3117	Pacs1	2885
ENSMUST00000025797.6	192	926	Mbl2	734
ENSMUST00000025800.14	196	1815	Pip5k1b	1619
